task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
215	86/78bcce	621288	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:11;MEM_PER_THREAD:13GB)	COMPLETED	0	2022-02-19 03:40:43.063	38m	37m 14s	673.8%	148.1 GB	153.6 GB	158.2 GB	139.9 GB
213	ef/a3427b	621287	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:11;MEM_PER_THREAD:11GB)	COMPLETED	0	2022-02-19 03:40:08.189	40m	39m 14s	579.9%	124.9 GB	131.9 GB	138.5 GB	121.3 GB
219	57/00071f	621292	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:11;MEM_PER_THREAD:15GB)	COMPLETED	0	2022-02-19 03:42:33.394	39m 20s	32m 13s	701.4%	167.9 GB	173.3 GB	132.6 GB	115.3 GB
220	54/6355c6	621293	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:11;MEM_PER_THREAD:17GB)	COMPLETED	0	2022-02-19 03:42:48.217	39m 40s	32m 49s	710.7%	191.6 GB	207.9 GB	143.1 GB	140.8 GB
217	a5/05022a	621291	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:11;MEM_PER_THREAD:15GB)	COMPLETED	0	2022-02-19 03:41:28.076	41m 30s	38m 26s	689.4%	167.7 GB	184.2 GB	184.5 GB	182.2 GB
223	e0/da6f63	621295	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:11;MEM_PER_THREAD:19GB)	COMPLETED	0	2022-02-19 03:43:53.175	41m 20s	31m 36s	752.9%	216.1 GB	227.7 GB	149.5 GB	147.1 GB
222	a8/9673ff	621294	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:11;MEM_PER_THREAD:17GB)	COMPLETED	0	2022-02-19 03:42:53.069	43m 35s	35m 10s	660.4%	190.8 GB	206.5 GB	140.6 GB	123.3 GB
225	64/e7f18c	621298	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:11;MEM_PER_THREAD:19GB)	COMPLETED	0	2022-02-19 03:44:48.187	41m 50s	27m 56s	726.9%	214.3 GB	227.6 GB	110.9 GB	93.7 GB
221	ca/0890e9	621296	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:11;MEM_PER_THREAD:17GB)	COMPLETED	0	2022-02-19 03:44:28.312	45m 40s	34m 59s	688.3%	192.1 GB	196.8 GB	147.2 GB	128.9 GB
228	17/73e66c	621302	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:11;MEM_PER_THREAD:21GB)	COMPLETED	0	2022-02-19 03:48:43.144	41m 30s	27m 45s	745.4%	237.2 GB	251.8 GB	114.9 GB	97.6 GB
227	da/49f2bc	621300	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:11;MEM_PER_THREAD:21GB)	COMPLETED	0	2022-02-19 03:47:33.128	43m 15s	29m 8s	744.9%	237.2 GB	249.1 GB	121 GB	102.7 GB
226	ef/04113b	621299	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:11;MEM_PER_THREAD:21GB)	COMPLETED	0	2022-02-19 03:46:08.130	46m 30s	31m 34s	776.0%	241.2 GB	250.6 GB	155.8 GB	153.5 GB
247	7c/b825b1	621326	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:13;MEM_PER_THREAD:9GB)	COMPLETED	0	2022-02-19 04:06:23.308	29m 20s	29m 10s	837.8%	122.6 GB	129.8 GB	157.8 GB	155.4 GB
240	ac/a290b3	621313	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:13;MEM_PER_THREAD:3GB)	COMPLETED	0	2022-02-19 04:01:38.300	34m 15s	33m 57s	683.2%	41.3 GB	44.7 GB	145.2 GB	128 GB
238	9a/307aca	621312	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:13;MEM_PER_THREAD:3GB)	COMPLETED	0	2022-02-19 04:01:13.287	34m 55s	34m 42s	749.6%	42.1 GB	45.1 GB	180.7 GB	178.3 GB
239	18/037fb6	621311	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:13;MEM_PER_THREAD:3GB)	COMPLETED	0	2022-02-19 04:00:58.362	35m 20s	34m 49s	697.3%	41.2 GB	44.6 GB	151.4 GB	133.1 GB
224	6b/a3c8b2	621297	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:11;MEM_PER_THREAD:19GB)	COMPLETED	0	2022-02-19 03:44:33.113	52m 20s	38m 22s	651.1%	216.6 GB	230 GB	155.8 GB	137.5 GB
236	44/861430	621309	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:13;MEM_PER_THREAD:1GB)	COMPLETED	0	2022-02-19 03:58:48.262	38m 10s	37m 59s	661.0%	13.9 GB	17.5 GB	156.9 GB	138.6 GB
237	ed/b1936e	621310	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:13;MEM_PER_THREAD:1GB)	COMPLETED	0	2022-02-19 04:00:03.298	37m 5s	36m 39s	630.7%	13.9 GB	17.5 GB	145.3 GB	128.1 GB
246	56/7ae350	621323	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:13;MEM_PER_THREAD:7GB)	COMPLETED	0	2022-02-19 04:04:48.332	32m 45s	32m 34s	709.0%	95.1 GB	98.6 GB	139.8 GB	122.5 GB
242	75/f34154	621318	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:13;MEM_PER_THREAD:5GB)	COMPLETED	0	2022-02-19 04:02:58.286	34m 55s	34m 26s	721.1%	68.1 GB	73 GB	151.3 GB	133.1 GB
241	93/8cd181	621315	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:13;MEM_PER_THREAD:5GB)	COMPLETED	0	2022-02-19 04:02:18.319	35m 40s	35m 29s	747.4%	69.8 GB	74 GB	184.5 GB	182.2 GB
235	86/973934	621308	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:13;MEM_PER_THREAD:1GB)	COMPLETED	0	2022-02-19 03:58:43.242	39m 35s	39m 22s	683.3%	14.1 GB	17.6 GB	188.5 GB	186.1 GB
249	df/c2bac4	621328	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:13;MEM_PER_THREAD:9GB)	COMPLETED	0	2022-02-19 04:06:58.430	31m 25s	31m 21s	712.0%	123.5 GB	130.8 GB	137.4 GB	120.1 GB
245	c0/9ec61e	621320	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:13;MEM_PER_THREAD:7GB)	COMPLETED	0	2022-02-19 04:03:08.291	35m 25s	35m 1s	691.6%	95.4 GB	98.5 GB	146.4 GB	128.1 GB
250	85/eb9aa4	621329	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:13;MEM_PER_THREAD:11GB)	COMPLETED	0	2022-02-19 04:07:58.433	31m 10s	31m 5s	822.0%	153.7 GB	157.9 GB	172.9 GB	170.6 GB
248	75/0435fb	621325	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:13;MEM_PER_THREAD:9GB)	COMPLETED	0	2022-02-19 04:06:13.527	33m	32m 41s	731.7%	123.3 GB	130.8 GB	144 GB	125.7 GB
252	b4/4132b4	621331	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:13;MEM_PER_THREAD:11GB)	COMPLETED	0	2022-02-19 04:08:43.309	30m 35s	28m 42s	760.1%	150.7 GB	156.5 GB	125.4 GB	108.2 GB
244	b2/b18fda	621322	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:13;MEM_PER_THREAD:5GB)	COMPLETED	0	2022-02-19 04:04:28.308	35m 20s	34m 45s	667.2%	68.5 GB	73.4 GB	145.1 GB	127.9 GB
256	f3/2725bc	621336	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:13;MEM_PER_THREAD:15GB)	COMPLETED	0	2022-02-19 04:10:13.344	29m 45s	26m 51s	874.8%	206.1 GB	218.4 GB	146.3 GB	144 GB
251	fd/bb2858	621330	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:13;MEM_PER_THREAD:11GB)	COMPLETED	0	2022-02-19 04:08:03.406	32m 35s	31m 2s	751.1%	148.8 GB	154.9 GB	131.9 GB	113.6 GB
255	e7/e7ebd8	621334	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:13;MEM_PER_THREAD:13GB)	COMPLETED	0	2022-02-19 04:09:48.455	31m 40s	29m 51s	746.2%	177.8 GB	182.2 GB	134.9 GB	117.7 GB
254	52/aa1978	621333	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:13;MEM_PER_THREAD:13GB)	COMPLETED	0	2022-02-19 04:09:33.337	32m 40s	31m 6s	758.6%	177.1 GB	182.1 GB	141.5 GB	123.2 GB
243	de/f90117	621319	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:13;MEM_PER_THREAD:7GB)	COMPLETED	0	2022-02-19 04:03:03.319	39m 15s	38m 48s	663.6%	96.2 GB	105.5 GB	169.2 GB	166.8 GB
230	e0/9bc6d9	621303	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:11;MEM_PER_THREAD:23GB)	COMPLETED	0	2022-02-19 03:52:13.184	51m	29m 44s	704.0%	255.3 GB	266.6 GB	118.8 GB	101.6 GB
229	78/dee149	621301	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:11;MEM_PER_THREAD:23GB)	COMPLETED	0	2022-02-19 03:47:33.177	56m 50s	31m 28s	791.7%	264.1 GB	273.9 GB	162.2 GB	159.9 GB
18	9b/5fbaa2	620910	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:1;MEM_PER_THREAD:5GB)	COMPLETED	0	2022-02-19 00:59:19.313	3h 47m 54s	3h 46m 28s	98.2%	5.8 GB	7.2 GB	146.5 GB	129.3 GB
231	42/2d9a8c	621304	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:11;MEM_PER_THREAD:23GB)	COMPLETED	0	2022-02-19 03:55:08.238	52m 40s	29m 27s	761.1%	257.4 GB	268.2 GB	125.1 GB	106.8 GB
261	f4/7142a0	621340	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:13;MEM_PER_THREAD:17GB)	COMPLETED	0	2022-02-19 04:11:33.361	36m 15s	24m 57s	816.7%	229.9 GB	244.3 GB	113.7 GB	96.5 GB
258	aa/37acb7	621337	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:13;MEM_PER_THREAD:17GB)	COMPLETED	0	2022-02-19 04:10:23.344	37m 35s	32m 46s	739.1%	228.7 GB	245 GB	153.9 GB	151.6 GB
233	04/9cabda	621305	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:11;MEM_PER_THREAD:25GB)	COMPLETED	0	2022-02-19 03:58:18.412	50m 20s	29m 51s	755.6%	281.8 GB	290.9 GB	129.1 GB	110.8 GB
19	22/fde56b	620911	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:1;MEM_PER_THREAD:3GB)	COMPLETED	0	2022-02-19 00:59:19.432	3h 49m 24s	3h 48m	98.3%	3.5 GB	5.1 GB	147.6 GB	130.4 GB
20	06/94d869	620912	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:1;MEM_PER_THREAD:7GB)	COMPLETED	0	2022-02-19 00:59:19.468	3h 49m 24s	3h 46m 27s	98.7%	8.1 GB	9.8 GB	146.2 GB	129 GB
24	83/c5901d	620915	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:1;MEM_PER_THREAD:15GB)	COMPLETED	0	2022-02-19 00:59:19.582	3h 49m 24s	3h 44m 27s	98.7%	17.2 GB	19 GB	145.1 GB	127.9 GB
17	91/639891	620909	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:1;MEM_PER_THREAD:1GB)	COMPLETED	0	2022-02-19 00:59:19.212	3h 49m 34s	3h 49m 9s	97.9%	1.2 GB	2.6 GB	147.8 GB	130.6 GB
257	ff/99d37f	621335	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:13;MEM_PER_THREAD:15GB)	COMPLETED	0	2022-02-19 04:10:08.340	40m 10s	37m 12s	669.6%	200.2 GB	218.7 GB	151.3 GB	133 GB
21	8b/9333d8	620914	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:1;MEM_PER_THREAD:9GB)	COMPLETED	0	2022-02-19 00:59:19.547	3h 51m 14s	3h 46m 47s	98.6%	10.3 GB	11.9 GB	147.5 GB	130.2 GB
253	8f/f7a0bc	621332	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:13;MEM_PER_THREAD:13GB)	COMPLETED	0	2022-02-19 04:09:28.498	41m 5s	39m 58s	677.0%	178.5 GB	193.7 GB	188.4 GB	186 GB
260	27/96b229	621338	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:13;MEM_PER_THREAD:17GB)	COMPLETED	0	2022-02-19 04:10:33.340	40m 10s	31m 59s	685.8%	224.8 GB	238.4 GB	119.8 GB	101.5 GB
277	a4/4667a4	621357	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:15;MEM_PER_THREAD:3GB)	COMPLETED	0	2022-02-19 04:18:43.378	32m 20s	32m 19s	813.7%	49.1 GB	54.9 GB	182.6 GB	180.3 GB
23	46/a4f371	620916	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:1;MEM_PER_THREAD:13GB)	COMPLETED	0	2022-02-19 00:59:19.632	3h 53m 9s	3h 48m 15s	98.4%	14.9 GB	16.8 GB	146.1 GB	128.9 GB
275	55/fa1819	621355	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:15;MEM_PER_THREAD:1GB)	COMPLETED	0	2022-02-19 04:18:18.383	34m 20s	33m 51s	683.6%	16.2 GB	19.9 GB	146.4 GB	129.2 GB
259	7a/9fad6b	621339	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:13;MEM_PER_THREAD:15GB)	COMPLETED	0	2022-02-19 04:10:48.366	42m	34m 2s	679.4%	205.4 GB	219.6 GB	145.1 GB	127.9 GB
263	a7/909d1d	621341	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:13;MEM_PER_THREAD:19GB)	COMPLETED	0	2022-02-19 04:11:48.348	41m 20s	29m 46s	751.4%	255 GB	267 GB	124.7 GB	106.4 GB
276	a1/84cfd0	621356	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:15;MEM_PER_THREAD:1GB)	COMPLETED	0	2022-02-19 04:18:28.378	35m 15s	34m 57s	705.4%	16.2 GB	19.9 GB	155.3 GB	137 GB
280	45/5d4ffc	621361	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:15;MEM_PER_THREAD:3GB)	COMPLETED	0	2022-02-19 04:22:28.477	31m 50s	31m 30s	724.7%	47.5 GB	54.1 GB	139.8 GB	122.6 GB
22	06/a7aad4	620913	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:1;MEM_PER_THREAD:11GB)	COMPLETED	0	2022-02-19 00:59:19.507	3h 55m 19s	3h 51m 54s	97.2%	12.6 GB	14.8 GB	145.9 GB	128.6 GB
278	f0/cdc2fe	621359	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:15;MEM_PER_THREAD:3GB)	COMPLETED	0	2022-02-19 04:20:08.529	34m 45s	34m 36s	727.1%	47.8 GB	51.3 GB	155.3 GB	137 GB
279	0c/e43a1b	621360	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:15;MEM_PER_THREAD:5GB)	COMPLETED	0	2022-02-19 04:21:53.571	33m 5s	32m 40s	806.8%	81.6 GB	85.1 GB	178.1 GB	175.7 GB
234	fa/caf2e2	621307	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:11;MEM_PER_THREAD:25GB)	COMPLETED	0	2022-02-19 03:58:38.242	56m 25s	29m 47s	711.0%	275.2 GB	289.1 GB	122.7 GB	105.5 GB
274	8a/dc26a2	621354	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:15;MEM_PER_THREAD:1GB)	COMPLETED	0	2022-02-19 04:17:38.471	37m 30s	37m 21s	716.1%	16.5 GB	20.1 GB	187.2 GB	184.8 GB
232	9d/323bdf	621306	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:11;MEM_PER_THREAD:25GB)	COMPLETED	0	2022-02-19 03:58:33.272	57m 10s	33m 52s	751.0%	276.1 GB	291.2 GB	168.5 GB	166.2 GB
40	96/bbbbd0	620932	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:1;MEM_PER_THREAD:25GB)	COMPLETED	0	2022-02-19 00:59:20.123	3h 56m 59s	3h 43m 28s	98.7%	28.6 GB	31.3 GB	142.7 GB	125.5 GB
285	db/6c783f	621365	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:15;MEM_PER_THREAD:7GB)	COMPLETED	0	2022-02-19 04:26:38.430	29m 40s	29m 24s	759.6%	111.5 GB	119.9 GB	131.4 GB	114.2 GB
30	0a/65e759	620922	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:1;MEM_PER_THREAD:19GB)	COMPLETED	0	2022-02-19 00:59:19.809	3h 57m 9s	3h 49m 11s	98.5%	21.8 GB	23.3 GB	145.3 GB	128.1 GB
282	5b/d31cd8	621362	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:15;MEM_PER_THREAD:5GB)	COMPLETED	0	2022-02-19 04:22:58.412	33m 45s	33m 25s	684.9%	80 GB	84.3 GB	142.7 GB	125.5 GB
262	db/1fb4d9	621342	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:13;MEM_PER_THREAD:19GB)	COMPLETED	0	2022-02-19 04:12:53.484	44m	30m 25s	817.8%	254.1 GB	269.1 GB	161.6 GB	159.2 GB
283	11/33c6e7	621363	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:15;MEM_PER_THREAD:7GB)	COMPLETED	0	2022-02-19 04:25:13.486	32m 25s	32m 17s	815.5%	113.3 GB	120.8 GB	182.6 GB	180.3 GB
36	e8/cec81d	620929	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:1;MEM_PER_THREAD:23GB)	COMPLETED	0	2022-02-19 00:59:20.030	3h 58m 24s	3h 49m 28s	98.8%	26.3 GB	29.1 GB	147.1 GB	129.9 GB
33	32/99aba6	620924	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:1;MEM_PER_THREAD:21GB)	COMPLETED	0	2022-02-19 00:59:19.888	3h 59m 9s	3h 51m 13s	97.1%	24.1 GB	27 GB	144.3 GB	127.1 GB
264	b2/79af6a	621346	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:13;MEM_PER_THREAD:19GB)	COMPLETED	0	2022-02-19 04:12:58.337	45m 35s	27m 34s	759.5%	254.4 GB	269.9 GB	118.4 GB	101.2 GB
281	e4/57c09b	621364	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:15;MEM_PER_THREAD:5GB)	COMPLETED	0	2022-02-19 04:26:28.458	33m 55s	33m 30s	731.4%	79.4 GB	84 GB	149.3 GB	131 GB
349	c0/bfe9a9	-	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:17;MEM_PER_THREAD:25GB)	FAILED	1	-	-	-	-	-	-	-	-
350	f9/eda6e3	-	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:17;MEM_PER_THREAD:25GB)	FAILED	1	-	-	-	-	-	-	-	-
284	ca/4f79a3	621367	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:15;MEM_PER_THREAD:7GB)	COMPLETED	0	2022-02-19 04:30:08.659	30m 25s	30m 6s	778.7%	110.4 GB	119 GB	137.8 GB	119.5 GB
288	b2/91e22d	621370	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:15;MEM_PER_THREAD:9GB)	COMPLETED	0	2022-02-19 04:32:38.685	29m 15s	28m 51s	739.3%	144 GB	150.3 GB	123.1 GB	105.8 GB
351	4f/a9300e	-	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:17;MEM_PER_THREAD:25GB)	FAILED	1	-	-	-	-	-	-	-	-
12	f1/084144	620903	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:1;MEM_PER_THREAD:7GB)	COMPLETED	0	2022-02-19 00:59:18.657	4h 2m 55s	4h 2m 54s	98.8%	8 GB	9.8 GB	157 GB	138.7 GB
14	85/e1b814	620907	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:1;MEM_PER_THREAD:11GB)	COMPLETED	0	2022-02-19 00:59:19.053	4h 3m 30s	4h 1m 36s	98.7%	12.6 GB	14.7 GB	157 GB	138.7 GB
13	6f/137e82	620905	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:1;MEM_PER_THREAD:9GB)	COMPLETED	0	2022-02-19 00:59:18.894	4h 4m 30s	4h 4m 28s	98.7%	10.3 GB	11.8 GB	157.5 GB	139.2 GB
11	d2/ad5ff2	620902	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:1;MEM_PER_THREAD:5GB)	COMPLETED	0	2022-02-19 00:59:18.559	4h 4m 35s	4h 4m 32s	98.4%	5.8 GB	7.2 GB	158.3 GB	140 GB
10	2c/11cdb7	620901	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:1;MEM_PER_THREAD:3GB)	COMPLETED	0	2022-02-19 00:59:18.469	4h 4m 50s	4h 4m 48s	98.4%	3.5 GB	5.1 GB	158.3 GB	140 GB
286	1f/38a016	621369	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:15;MEM_PER_THREAD:9GB)	COMPLETED	0	2022-02-19 04:30:48.562	33m 50s	33m 42s	751.8%	144.6 GB	151.1 GB	169.1 GB	166.8 GB
9	d5/340b90	620904	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:1;MEM_PER_THREAD:1GB)	COMPLETED	0	2022-02-19 00:59:18.780	4h 6m 5s	4h 6m	98.0%	1.2 GB	2.7 GB	158.5 GB	140.2 GB
287	8c/ecf136	621368	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:15;MEM_PER_THREAD:9GB)	COMPLETED	0	2022-02-19 04:30:13.547	35m 45s	35m 31s	702.6%	141.5 GB	149 GB	155.3 GB	137 GB
15	f6/14969a	620906	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:1;MEM_PER_THREAD:13GB)	COMPLETED	0	2022-02-19 00:59:18.976	4h 6m 50s	4h 5m 26s	98.9%	14.9 GB	16.9 GB	158.2 GB	139.9 GB
