task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
430	d2/ea8e52	622398	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:2;MEM_PER_THREAD:70GB)	COMPLETED	0	2022-02-19 19:45:28.179	1h 41m 25s	1h 26m 11s	191.2%	68.9 GB	69.3 GB	189.9 GB	198.4 GB
434	31/0fb8a9	622403	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:2;MEM_PER_THREAD:80GB)	COMPLETED	0	2022-02-19 19:55:38.233	1h 31m 55s	1h 14m 55s	195.9%	77 GB	78 GB	158.2 GB	154.2 GB
442	2d/d7baff	622411	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:3;MEM_PER_THREAD:60GB)	COMPLETED	0	2022-02-19 20:04:58.285	1h 23m 55s	54m 40s	296.4%	59.6 GB	60.8 GB	189.9 GB	198.4 GB
436	8e/fd3cec	622405	sambamba_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:2;MEM_PER_THREAD:80GB)	COMPLETED	0	2022-02-19 19:58:08.264	1h 30m 55s	1h 13m 21s	190.1%	76.8 GB	77.8 GB	147.6 GB	144.1 GB
444	c2/9e5552	622414	sambamba_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:3;MEM_PER_THREAD:60GB)	COMPLETED	0	2022-02-19 20:06:18.270	1h 24m 15s	47m 26s	294.9%	58.6 GB	60.6 GB	147.6 GB	144.1 GB
443	9c/6f1501	622412	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:3;MEM_PER_THREAD:60GB)	COMPLETED	0	2022-02-19 20:05:58.273	1h 27m 45s	58m	263.8%	58.1 GB	60.8 GB	158.3 GB	154.3 GB
432	06/2451be	622401	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:2;MEM_PER_THREAD:80GB)	COMPLETED	0	2022-02-19 19:54:08.232	1h 39m 40s	1h 27m 32s	193.2%	78.5 GB	84 GB	189.9 GB	198.4 GB
446	c3/572a9a	622415	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:3;MEM_PER_THREAD:70GB)	COMPLETED	0	2022-02-19 20:07:13.275	1h 26m 50s	49m 59s	294.9%	67.8 GB	69.4 GB	158.3 GB	154.3 GB
439	f1/eded71	622407	sambamba_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:2;MEM_PER_THREAD:90GB)	COMPLETED	0	2022-02-19 20:00:53.268	1h 33m 30s	1h 18m 40s	183.2%	86 GB	92.5 GB	147.6 GB	144.1 GB
447	fd/684a13	622416	sambamba_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:3;MEM_PER_THREAD:70GB)	COMPLETED	0	2022-02-19 20:08:03.275	1h 27m 50s	46m 48s	294.1%	67.6 GB	69.3 GB	147.5 GB	144 GB
435	2d/aa0a2a	622404	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:2;MEM_PER_THREAD:90GB)	COMPLETED	0	2022-02-19 19:57:23.237	1h 39m 45s	1h 24m 31s	196.5%	88 GB	92.7 GB	189.9 GB	198.4 GB
437	0d/4f1494	622406	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:2;MEM_PER_THREAD:90GB)	COMPLETED	0	2022-02-19 20:00:23.277	1h 37m 40s	1h 22m 25s	182.4%	85.5 GB	92.6 GB	158.2 GB	154.2 GB
445	2c/c75886	622413	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:3;MEM_PER_THREAD:70GB)	COMPLETED	0	2022-02-19 20:06:03.269	1h 32m 5s	55m 1s	295.9%	69 GB	69.4 GB	189.9 GB	198.4 GB
354	8a/931e7d	622322	sambamba_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:1;MEM_PER_THREAD:27GB)	COMPLETED	0	2022-02-19 19:21:57.955	2h 17m 51s	2h 17m 26s	98.8%	26.9 GB	29 GB	147.7 GB	144.1 GB
366	10/b9b506	622334	sambamba_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:1;MEM_PER_THREAD:39GB)	COMPLETED	0	2022-02-19 19:24:38.064	2h 16m 6s	2h 15m 50s	99.1%	38.9 GB	39.3 GB	147.6 GB	144.1 GB
363	a7/f69c27	622331	sambamba_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:1;MEM_PER_THREAD:36GB)	COMPLETED	0	2022-02-19 19:23:52.949	2h 18m 31s	2h 18m 1s	99.0%	35.8 GB	36.7 GB	147.6 GB	144.1 GB
356	0c/fddd08	622325	sambamba_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:1;MEM_PER_THREAD:30GB)	COMPLETED	0	2022-02-19 19:22:32.954	2h 20m 1s	2h 19m 40s	98.5%	29.7 GB	31.6 GB	147.6 GB	144.1 GB
360	c1/f82d22	622328	sambamba_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:1;MEM_PER_THREAD:33GB)	COMPLETED	0	2022-02-19 19:22:58.082	2h 20m 41s	2h 20m 16s	98.8%	32.9 GB	34.2 GB	147.7 GB	144.1 GB
450	a2/884a7e	622418	sambamba_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:3;MEM_PER_THREAD:80GB)	COMPLETED	0	2022-02-19 20:10:38.303	1h 33m 5s	53m 15s	267.7%	76.5 GB	77.9 GB	147.6 GB	144.1 GB
449	c6/60d02c	622417	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:3;MEM_PER_THREAD:80GB)	COMPLETED	0	2022-02-19 20:10:38.291	1h 34m 40s	54m 46s	272.2%	76.2 GB	78 GB	158.2 GB	154.2 GB
441	b5/90e1da	622410	sambamba_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:2;MEM_PER_THREAD:100GB)	COMPLETED	0	2022-02-19 20:04:28.275	1h 41m 15s	1h 13m 5s	190.8%	95.1 GB	101.2 GB	147.5 GB	144 GB
438	5f/21aacd	622408	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:2;MEM_PER_THREAD:100GB)	COMPLETED	0	2022-02-19 20:02:08.326	1h 44m 45s	1h 23m 36s	195.9%	97.8 GB	101.6 GB	189.9 GB	198.4 GB
452	4f/7c06fa	622432	sambamba_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:3;MEM_PER_THREAD:90GB)	COMPLETED	0	2022-02-19 20:12:48.340	1h 35m 55s	46m 32s	295.3%	86.5 GB	92.5 GB	147.6 GB	144.1 GB
353	70/2dd6e4	622323	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:1;MEM_PER_THREAD:27GB)	COMPLETED	0	2022-02-19 19:22:03.282	2h 26m 50s	2h 26m 31s	98.8%	26.9 GB	29.2 GB	158.3 GB	154.3 GB
365	07/509de4	622333	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:1;MEM_PER_THREAD:39GB)	COMPLETED	0	2022-02-19 19:24:27.973	2h 26m 1s	2h 25m 34s	99.0%	38.8 GB	39.5 GB	158.3 GB	154.3 GB
451	7b/910be8	622430	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:3;MEM_PER_THREAD:90GB)	COMPLETED	0	2022-02-19 20:12:03.340	1h 38m 40s	58m 22s	283.9%	88 GB	92.7 GB	189.9 GB	198.4 GB
457	11/c0298b	622436	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:4;MEM_PER_THREAD:60GB)	COMPLETED	0	2022-02-19 20:15:03.323	1h 37m 5s	43m 1s	390.7%	59.6 GB	60.9 GB	189.9 GB	198.4 GB
359	27/e6aa76	622327	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:1;MEM_PER_THREAD:33GB)	COMPLETED	0	2022-02-19 19:22:57.956	2h 29m 31s	2h 29m 5s	98.9%	32.9 GB	34.3 GB	158.3 GB	154.3 GB
357	0b/448638	622326	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:1;MEM_PER_THREAD:30GB)	COMPLETED	0	2022-02-19 19:22:52.956	2h 30m 46s	2h 30m 18s	98.2%	29.9 GB	31.8 GB	158.3 GB	154.3 GB
448	aa/9e1eb8	622431	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:3;MEM_PER_THREAD:80GB)	COMPLETED	0	2022-02-19 20:12:13.291	1h 44m 15s	54m 52s	296.0%	78.5 GB	84.1 GB	189.9 GB	198.4 GB
414	af/91b83d	622384	sambamba_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:1;MEM_PER_THREAD:60GB)	COMPLETED	0	2022-02-19 19:37:38.136	2h 20m 1s	2h 19m 31s	99.0%	57.8 GB	60.5 GB	147.6 GB	144.1 GB
417	d8/f668c2	622386	sambamba_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:1;MEM_PER_THREAD:70GB)	COMPLETED	0	2022-02-19 19:40:03.106	2h 18m 6s	2h 18m 1s	99.2%	67 GB	69.1 GB	147.5 GB	144 GB
420	1b/488a6e	622388	sambamba_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:1;MEM_PER_THREAD:80GB)	COMPLETED	0	2022-02-19 19:40:08.124	2h 18m 41s	2h 18m 8s	99.2%	76.1 GB	77.8 GB	147.6 GB	144.1 GB
423	42/5dd7f3	622392	sambamba_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:1;MEM_PER_THREAD:90GB)	COMPLETED	0	2022-02-19 19:41:23.146	2h 20m 16s	2h 19m 56s	98.7%	85.1 GB	92.5 GB	147.6 GB	144.1 GB
426	ba/8991fb	622395	sambamba_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:1;MEM_PER_THREAD:100GB)	COMPLETED	0	2022-02-19 19:44:18.183	2h 19m 21s	2h 18m 54s	99.2%	94.3 GB	101.1 GB	147.5 GB	144 GB
352	a1/d98cb0	622321	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:1;MEM_PER_THREAD:27GB)	COMPLETED	0	2022-02-19 19:21:33.231	2h 42m 30s	2h 42m 12s	99.0%	26.9 GB	28.9 GB	189.9 GB	198.5 GB
416	c0/6bc8b7	622385	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:1;MEM_PER_THREAD:70GB)	COMPLETED	0	2022-02-19 19:39:08.203	2h 26m 11s	2h 25m 40s	99.2%	66.8 GB	69.3 GB	158.3 GB	154.3 GB
358	63/2621be	622330	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:1;MEM_PER_THREAD:33GB)	COMPLETED	0	2022-02-19 19:23:02.948	2h 43m 26s	2h 43m 8s	99.0%	32.9 GB	34.1 GB	189.9 GB	198.4 GB
355	fc/4681ea	622324	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:1;MEM_PER_THREAD:30GB)	COMPLETED	0	2022-02-19 19:22:27.958	2h 45m 26s	2h 45m 1s	98.9%	29.9 GB	31.5 GB	189.9 GB	198.4 GB
418	81/ba4b3f	622387	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:1;MEM_PER_THREAD:80GB)	COMPLETED	0	2022-02-19 19:40:08.112	2h 28m 6s	2h 27m 35s	98.8%	76.2 GB	77.9 GB	158.2 GB	154.2 GB
364	72/d3ea04	622338	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:1;MEM_PER_THREAD:39GB)	COMPLETED	0	2022-02-19 19:25:12.954	2h 44m 46s	2h 44m 35s	98.8%	38.8 GB	42.3 GB	189.9 GB	198.4 GB
453	a9/2a4310	622435	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:3;MEM_PER_THREAD:90GB)	COMPLETED	0	2022-02-19 20:14:43.319	1h 55m 45s	58m 17s	261.0%	86.1 GB	92.6 GB	158.2 GB	154.2 GB
459	32/7c7851	622439	sambamba_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:4;MEM_PER_THREAD:60GB)	COMPLETED	0	2022-02-19 20:17:08.323	1h 53m 35s	36m 39s	386.4%	58.6 GB	60.7 GB	147.6 GB	144.1 GB
425	2c/5e31eb	622393	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:1;MEM_PER_THREAD:100GB)	COMPLETED	0	2022-02-19 19:43:58.293	2h 27m 15s	2h 26m 57s	99.2%	94.8 GB	101.1 GB	158.2 GB	154.2 GB
421	27/dcbe70	622391	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:1;MEM_PER_THREAD:90GB)	COMPLETED	0	2022-02-19 19:41:08.133	2h 31m 46s	2h 31m 10s	97.8%	85.2 GB	92.6 GB	158.2 GB	154.2 GB
461	e8/79a837	622441	sambamba_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:4;MEM_PER_THREAD:70GB)	COMPLETED	0	2022-02-19 20:20:48.346	1h 52m 45s	35m 23s	389.1%	67.6 GB	69.3 GB	147.6 GB	144 GB
455	f9/2fe946	622434	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:3;MEM_PER_THREAD:100GB)	COMPLETED	0	2022-02-19 20:14:03.358	2h 4m	49m 8s	295.7%	95.7 GB	101.3 GB	158.2 GB	154.2 GB
412	fe/2eb608	622380	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:1;MEM_PER_THREAD:60GB)	COMPLETED	0	2022-02-19 19:37:03.055	2h 43m 6s	2h 43m 4s	99.0%	59.6 GB	60.7 GB	189.9 GB	198.4 GB
456	38/5e54ff	622437	sambamba_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:3;MEM_PER_THREAD:100GB)	COMPLETED	0	2022-02-19 20:15:13.344	2h 5m 50s	46m 58s	294.9%	95.6 GB	101.3 GB	147.5 GB	144 GB
361	83/8c996e	622329	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:1;MEM_PER_THREAD:36GB)	COMPLETED	0	2022-02-19 19:22:58.093	2h 58m 36s	2h 58m 10s	92.3%	35.8 GB	39.8 GB	189.9 GB	198.4 GB
460	5e/09b365	622440	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:4;MEM_PER_THREAD:70GB)	COMPLETED	0	2022-02-19 20:19:58.352	2h 2m 35s	44m 25s	380.5%	69 GB	69.4 GB	189.9 GB	198.4 GB
415	36/ab8fc8	622383	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:1;MEM_PER_THREAD:70GB)	COMPLETED	0	2022-02-19 19:37:38.099	2h 45m 16s	2h 44m 44s	99.0%	68.9 GB	69.2 GB	189.9 GB	198.4 GB
462	68/ceb02a	622442	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:4;MEM_PER_THREAD:70GB)	COMPLETED	0	2022-02-19 20:20:48.388	2h 2m 20s	37m 48s	388.6%	67.7 GB	69.5 GB	158.3 GB	154.3 GB
465	d0/1da269	622444	sambamba_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:4;MEM_PER_THREAD:80GB)	COMPLETED	0	2022-02-19 20:22:28.375	2h 1m 40s	35m 20s	390.1%	77.2 GB	78 GB	147.6 GB	144.1 GB
419	52/d4b91e	622389	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:1;MEM_PER_THREAD:80GB)	COMPLETED	0	2022-02-19 19:40:28.106	2h 44m 36s	2h 44m 22s	99.2%	78.5 GB	84 GB	189.9 GB	198.4 GB
454	3f/820c38	622433	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:3;MEM_PER_THREAD:100GB)	COMPLETED	0	2022-02-19 20:13:03.299	2h 12m 20s	57m 51s	289.3%	97.3 GB	101.7 GB	189.9 GB	198.4 GB
422	d1/c80f83	622390	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:1;MEM_PER_THREAD:90GB)	COMPLETED	0	2022-02-19 19:40:43.118	2h 45m 16s	2h 44m 48s	99.2%	88 GB	92.6 GB	189.9 GB	198.4 GB
464	6d/402e7e	622443	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:4;MEM_PER_THREAD:80GB)	COMPLETED	0	2022-02-19 20:20:58.344	2h 7m 35s	42m 46s	346.5%	76.7 GB	78.1 GB	158.2 GB	154.2 GB
424	8e/4cc295	622394	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:1;MEM_PER_THREAD:100GB)	COMPLETED	0	2022-02-19 19:44:13.176	2h 45m 1s	2h 44m 30s	99.2%	97.8 GB	101.6 GB	189.9 GB	198.4 GB
467	a9/209cb4	622446	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:4;MEM_PER_THREAD:90GB)	COMPLETED	0	2022-02-19 20:23:23.359	2h 8m 30s	39m 39s	380.7%	86 GB	92.7 GB	158.2 GB	154.2 GB
466	c8/419bc5	622445	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:4;MEM_PER_THREAD:90GB)	COMPLETED	0	2022-02-19 20:23:08.373	2h 10m 30s	42m 55s	389.7%	88 GB	92.8 GB	189.9 GB	198.4 GB
458	b7/c9e6bd	622438	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:4;MEM_PER_THREAD:60GB)	COMPLETED	0	2022-02-19 20:15:28.346	2h 18m 30s	1h 4m 29s	385.0%	58.6 GB	60.8 GB	158.3 GB	154.3 GB
440	aa/31d253	622409	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:2;MEM_PER_THREAD:100GB)	COMPLETED	0	2022-02-19 20:03:33.276	2h 32m 51s	2h 4m 42s	195.6%	95.6 GB	101.2 GB	158.2 GB	154.2 GB
463	eb/b2fc63	622447	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:4;MEM_PER_THREAD:80GB)	COMPLETED	0	2022-02-19 20:26:23.349	2h 13m 45s	43m 34s	380.6%	78.5 GB	84.1 GB	189.9 GB	198.4 GB
468	43/d54fb3	622448	sambamba_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:4;MEM_PER_THREAD:90GB)	COMPLETED	0	2022-02-19 20:30:38.433	2h 15m 20s	35m 30s	388.6%	86.5 GB	92.6 GB	147.6 GB	144.1 GB
469	4d/1ef16d	622449	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:4;MEM_PER_THREAD:100GB)	COMPLETED	0	2022-02-19 20:32:08.376	2h 22m 45s	44m 8s	374.6%	97.8 GB	101.8 GB	189.9 GB	198.4 GB
470	99/b92081	622450	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:4;MEM_PER_THREAD:100GB)	COMPLETED	0	2022-02-19 20:32:33.380	2h 29m 21s	37m 47s	389.9%	95.6 GB	101.3 GB	158.2 GB	154.2 GB
471	8e/6bca52	622451	sambamba_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:4;MEM_PER_THREAD:100GB)	COMPLETED	0	2022-02-19 20:33:38.407	2h 29m 45s	37m 59s	364.4%	95.3 GB	101.3 GB	147.5 GB	144 GB
413	de/026193	622382	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:1;MEM_PER_THREAD:60GB)	COMPLETED	0	2022-02-19 19:37:28.040	4h 4m 11s	4h 4m 1s	98.8%	57.8 GB	60.6 GB	158.3 GB	154.3 GB
